date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:14:18	3219/3219	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-c93%22	https://appleswap.ai/assets/al.21e1b6b5.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/al.21e1b6b5.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:19	228/228	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-e4%22	https://appleswap.ai/assets/am.efb6cdaa.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/am.efb6cdaa.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:19	236/236	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-ec%22	https://appleswap.ai/assets/am.57edcffa.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/am.57edcffa.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:20	1596/1596	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-63c%22	https://appleswap.ai/assets/ao.3c52ff53.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/ao.3c52ff53.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:20	1596/1596	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-63c%22	https://appleswap.ai/assets/ao.a296c39c.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/ao.a296c39c.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:21	2823/2823	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-b07%22	https://appleswap.ai/assets/aq.454424bf.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/aq.454424bf.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:21	2950/2950	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-b86%22	https://appleswap.ai/assets/aq.733794b7.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/aq.733794b7.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:22	3569/3569	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-df1%22	https://appleswap.ai/assets/ar.2f7aada4.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/ar.2f7aada4.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:22	3602/3602	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-e12%22	https://appleswap.ai/assets/ar.1768d119.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/ar.1768d119.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:23	32333/32333	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-7e4d%22	https://appleswap.ai/assets/as.43a6bbb4.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/as.43a6bbb4.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:24	32576/32576	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-7f40%22	https://appleswap.ai/assets/as.c4c6fecf.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/as.c4c6fecf.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:24	237/237	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-ed%22	https://appleswap.ai/assets/at.2754ed2f.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/at.2754ed2f.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:25	239/239	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-ef%22	https://appleswap.ai/assets/at.9152f136.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/at.9152f136.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:26	1341/1341	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-53d%22	https://appleswap.ai/assets/au.6cf0b0da.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/au.6cf0b0da.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:26	1303/1303	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-517%22	https://appleswap.ai/assets/au.01aa7963.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/au.01aa7963.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:27	9945/9945	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-26d9%22	https://appleswap.ai/assets/aw.c790e041.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/aw.c790e041.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:27	12079/12079	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-2f2f%22	https://appleswap.ai/assets/aw.e778dd16.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/aw.e778dd16.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:28	556/556	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-22c%22	https://appleswap.ai/assets/ax.1f2bddd3.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/ax.1f2bddd3.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:28	543/543	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-21f%22	https://appleswap.ai/assets/ax.4702b3f0.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/ax.4702b3f0.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:29	509/509	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-1fd%22	https://appleswap.ai/assets/az.b942e12d.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/az.b942e12d.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:30	495/495	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-1ef%22	https://appleswap.ai/assets/az.fef5c465.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/az.fef5c465.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:30	1305/1305	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-519%22	https://appleswap.ai/assets/ba.a87565c0.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/ba.a87565c0.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:31	1244/1244	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-4dc%22	https://appleswap.ai/assets/ba.6f3a3ab7.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/ba.6f3a3ab7.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:31	613/613	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-265%22	https://appleswap.ai/assets/bb.3054f0b2.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/bb.3054f0b2.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:32	616/616	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-268%22	https://appleswap.ai/assets/bb.c7b3b259.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/bb.c7b3b259.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:32	187/187	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-bb%22	https://appleswap.ai/assets/bd.1aabb4a7.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/bd.1aabb4a7.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:33	189/189	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-bd%22	https://appleswap.ai/assets/bd.90f8f20e.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/bd.90f8f20e.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:33	287/287	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-11f%22	https://appleswap.ai/assets/be.42f09ed6.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/be.42f09ed6.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:34	287/287	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-11f%22	https://appleswap.ai/assets/be.a2f62b54.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/be.a2f62b54.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:34	353/353	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-161%22	https://appleswap.ai/assets/bf.606b17ad.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/bf.606b17ad.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:35	379/379	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-17b%22	https://appleswap.ai/assets/bf.62cdc2bd.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/bf.62cdc2bd.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:35	283/283	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-11b%22	https://appleswap.ai/assets/bg.a2282477.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/bg.a2282477.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:36	291/291	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-123%22	https://appleswap.ai/assets/bg.40e29b66.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/bg.40e29b66.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
